time,node,event,source,destination,msgID
0.002767,1,SEND_MSG,1,0,1
0.007991,1,SEND_MSG,1,0,2
0.395983,1,SEND_MSG,1,0,3
0.46023,1,SEND_MSG,1,0,4
0.473358,1,SEND_MSG,1,0,5
0.619074,1,SEND_MSG,1,0,6
0.713164,1,SEND_MSG,1,0,7
0.859302,1,SEND_MSG,1,0,8
0.933227,1,SEND_MSG,1,0,9
1.002767,0,RECV_MSG,1,0,1
1.007991,0,RECV_MSG,1,0,2
1.026546,1,SEND_MSG,1,0,10
1.037561,1,SEND_MSG,1,0,11
1.124557,0,MSG_DEPT,1,0,1
1.134714,0,MSG_DEPT,1,0,2
1.318653,1,SEND_MSG,1,0,12
1.395983,0,RECV_MSG,1,0,3
1.434571,0,MSG_DEPT,1,0,3
1.46023,0,RECV_MSG,1,0,4
1.464045,1,SEND_MSG,1,0,13
1.473358,0,RECV_MSG,1,0,5
1.568467,1,SEND_MSG,1,0,14
1.619074,0,RECV_MSG,1,0,6
1.713164,0,RECV_MSG,1,0,7
1.754468,0,MSG_DEPT,1,0,4
1.772723,1,SEND_MSG,1,0,15
1.859302,0,RECV_MSG,1,0,8
1.920541,1,SEND_MSG,1,0,16
1.933227,0,RECV_MSG,1,0,9
1.966844,1,SEND_MSG,1,0,17
1.981577,0,MSG_DEPT,1,0,5
2.026546,0,RECV_MSG,1,0,10
2.037561,0,RECV_MSG,1,0,11
2.11111,0,MSG_DEPT,1,0,6
2.120741,0,MSG_DEPT,1,0,7
2.245475,0,MSG_DEPT,1,0,8
2.27523,0,MSG_DEPT,1,0,9
2.31298,1,SEND_MSG,1,0,18
2.318653,0,RECV_MSG,1,0,12
2.464045,0,RECV_MSG,1,0,13
2.558605,0,MSG_DEPT,1,0,10
2.568467,0,RECV_MSG,1,0,14
2.612548,0,MSG_DEPT,1,0,11
2.68071,0,MSG_DEPT,1,0,12
2.730078,0,MSG_DEPT,1,0,13
2.748732,0,MSG_DEPT,1,0,14
2.772723,0,RECV_MSG,1,0,15
2.878333,1,SEND_MSG,1,0,19
2.882144,0,MSG_DEPT,1,0,15
2.917821,1,SEND_MSG,1,0,20
2.920541,0,RECV_MSG,1,0,16
2.92456,1,SEND_MSG,1,0,21
2.929634,0,MSG_DEPT,1,0,16
2.931323,1,SEND_MSG,1,0,22
2.958271,1,SEND_MSG,1,0,23
2.966844,0,RECV_MSG,1,0,17
3.013118,1,SEND_MSG,1,0,24
3.31298,0,RECV_MSG,1,0,18
3.449168,0,MSG_DEPT,1,0,17
3.538118,1,SEND_MSG,1,0,25
3.667767,0,MSG_DEPT,1,0,18
3.878333,0,RECV_MSG,1,0,19
3.917821,0,RECV_MSG,1,0,20
3.92456,0,RECV_MSG,1,0,21
3.931323,0,RECV_MSG,1,0,22
3.958271,0,RECV_MSG,1,0,23
4.013118,0,RECV_MSG,1,0,24
4.038744,1,SEND_MSG,1,0,26
4.097541,0,MSG_DEPT,1,0,19
4.156894,1,SEND_MSG,1,0,27
4.38542,1,SEND_MSG,1,0,28
4.5017,1,SEND_MSG,1,0,29
4.538118,0,RECV_MSG,1,0,25
4.556167,1,SEND_MSG,1,0,30
4.560208,1,SEND_MSG,1,0,31
4.66775,1,SEND_MSG,1,0,32
4.751843,0,MSG_DEPT,1,0,20
4.771306,1,SEND_MSG,1,0,33
4.888326,0,MSG_DEPT,1,0,21
4.896768,1,SEND_MSG,1,0,34
4.935794,1,SEND_MSG,1,0,35
4.954607,1,SEND_MSG,1,0,36
4.996924,1,SEND_MSG,1,0,37
5.038744,0,RECV_MSG,1,0,26
5.156894,0,RECV_MSG,1,0,27
5.160657,1,SEND_MSG,1,0,38
5.182928,1,SEND_MSG,1,0,39
5.22944,0,MSG_DEPT,1,0,22
5.263113,1,SEND_MSG,1,0,40
5.295333,1,SEND_MSG,1,0,41
5.33395,0,MSG_DEPT,1,0,23
5.360985,0,MSG_DEPT,1,0,24
5.38542,0,RECV_MSG,1,0,28
5.40933,1,SEND_MSG,1,0,42
5.5017,0,RECV_MSG,1,0,29
5.503082,0,MSG_DEPT,1,0,25
5.556167,0,RECV_MSG,1,0,30
5.560208,0,RECV_MSG,1,0,31
5.603663,0,MSG_DEPT,1,0,26
5.66775,0,RECV_MSG,1,0,32
5.703376,0,MSG_DEPT,1,0,27
5.771306,0,RECV_MSG,1,0,33
5.792781,1,SEND_MSG,1,0,43
5.896768,0,RECV_MSG,1,0,34
5.935794,0,RECV_MSG,1,0,35
5.954607,0,RECV_MSG,1,0,36
5.975048,0,MSG_DEPT,1,0,28
5.996924,0,RECV_MSG,1,0,37
6.051564,1,SEND_MSG,1,0,44
6.054197,1,SEND_MSG,1,0,45
6.076962,1,SEND_MSG,1,0,46
6.160657,0,RECV_MSG,1,0,38
6.182928,0,RECV_MSG,1,0,39
6.263113,0,RECV_MSG,1,0,40
6.285568,0,MSG_DEPT,1,0,29
6.295333,0,RECV_MSG,1,0,41
6.331384,0,MSG_DEPT,1,0,30
6.379515,1,SEND_MSG,1,0,47
6.409072,1,SEND_MSG,1,0,48
6.40933,0,RECV_MSG,1,0,42
6.734974,0,MSG_DEPT,1,0,31
6.792781,0,RECV_MSG,1,0,43
6.918197,0,MSG_DEPT,1,0,32
6.931514,0,MSG_DEPT,1,0,33
6.987174,1,SEND_MSG,1,0,49
7.051564,0,RECV_MSG,1,0,44
7.054197,0,RECV_MSG,1,0,45
7.076962,0,RECV_MSG,1,0,46
7.093986,0,MSG_DEPT,1,0,34
7.147056,0,MSG_DEPT,1,0,35
7.173649,0,MSG_DEPT,1,0,36
7.223889,0,MSG_DEPT,1,0,37
7.255085,1,SEND_MSG,1,0,50
7.366938,1,SEND_MSG,1,0,51
7.379515,0,RECV_MSG,1,0,47
7.409072,0,RECV_MSG,1,0,48
7.590988,1,SEND_MSG,1,0,52
7.7055,0,MSG_DEPT,1,0,38
7.741723,1,SEND_MSG,1,0,53
7.76144,1,SEND_MSG,1,0,54
7.927405,0,MSG_DEPT,1,0,39
7.928117,0,MSG_DEPT,1,0,40
7.952352,1,SEND_MSG,1,0,55
7.987174,0,RECV_MSG,1,0,49
7.990393,0,MSG_DEPT,1,0,41
8.015235,1,SEND_MSG,1,0,56
8.074359,0,MSG_DEPT,1,0,42
8.080402,0,MSG_DEPT,1,0,43
8.086255,0,MSG_DEPT,1,0,44
8.147997,1,SEND_MSG,1,0,57
8.222464,0,MSG_DEPT,1,0,45
8.224253,0,MSG_DEPT,1,0,46
8.255085,0,RECV_MSG,1,0,50
8.329849,0,MSG_DEPT,1,0,47
8.336841,0,MSG_DEPT,1,0,48
8.339855,1,SEND_MSG,1,0,58
8.358605,1,SEND_MSG,1,0,59
8.366938,0,RECV_MSG,1,0,51
8.410817,0,MSG_DEPT,1,0,49
8.430474,1,SEND_MSG,1,0,60
8.449845,0,MSG_DEPT,1,0,50
8.534751,1,SEND_MSG,1,0,61
8.590988,0,RECV_MSG,1,0,52
8.651908,1,SEND_MSG,1,0,62
8.741723,0,RECV_MSG,1,0,53
8.76144,0,RECV_MSG,1,0,54
8.80376,0,MSG_DEPT,1,0,51
8.831099,0,MSG_DEPT,1,0,52
8.844103,0,MSG_DEPT,1,0,53
8.848237,1,SEND_MSG,1,0,63
8.861666,1,SEND_MSG,1,0,64
8.952352,0,RECV_MSG,1,0,55
9.015235,0,RECV_MSG,1,0,56
9.066917,0,MSG_DEPT,1,0,54
9.072834,1,SEND_MSG,1,0,65
9.081851,0,MSG_DEPT,1,0,55
9.092278,1,SEND_MSG,1,0,66
9.104673,0,MSG_DEPT,1,0,56
9.147997,0,RECV_MSG,1,0,57
9.163183,0,MSG_DEPT,1,0,57
9.321724,1,SEND_MSG,1,0,67
9.339855,0,RECV_MSG,1,0,58
9.341664,0,MSG_DEPT,1,0,58
9.358605,0,RECV_MSG,1,0,59
9.366309,1,SEND_MSG,1,0,68
9.391382,0,MSG_DEPT,1,0,59
9.430474,0,RECV_MSG,1,0,60
9.452942,1,SEND_MSG,1,0,69
9.487905,0,MSG_DEPT,1,0,60
9.534751,0,RECV_MSG,1,0,61
9.651908,0,RECV_MSG,1,0,62
9.812714,0,MSG_DEPT,1,0,61
9.848237,0,RECV_MSG,1,0,63
9.85109,0,MSG_DEPT,1,0,62
9.861666,0,RECV_MSG,1,0,64
9.970666,1,SEND_MSG,1,0,70
10.006992,0,MSG_DEPT,1,0,63
10.069926,0,MSG_DEPT,1,0,64
10.072834,0,RECV_MSG,1,0,65
10.092278,0,RECV_MSG,1,0,66
10.106656,1,SEND_MSG,1,0,71
10.20959,0,MSG_DEPT,1,0,65
10.241453,1,SEND_MSG,1,0,72
10.303028,0,MSG_DEPT,1,0,66
10.321724,0,RECV_MSG,1,0,67
10.366309,0,RECV_MSG,1,0,68
10.452942,0,RECV_MSG,1,0,69
10.628009,1,SEND_MSG,1,0,73
10.678549,1,SEND_MSG,1,0,74
10.801561,1,SEND_MSG,1,0,75
10.852932,0,MSG_DEPT,1,0,67
10.879683,1,SEND_MSG,1,0,76
10.911803,0,MSG_DEPT,1,0,68
10.970666,0,RECV_MSG,1,0,70
11.02873,1,SEND_MSG,1,0,77
11.106656,0,RECV_MSG,1,0,71
11.241453,0,RECV_MSG,1,0,72
11.404122,1,SEND_MSG,1,0,78
11.508746,1,SEND_MSG,1,0,79
11.509369,1,SEND_MSG,1,0,80
11.577755,1,SEND_MSG,1,0,81
11.613137,1,SEND_MSG,1,0,82
11.628009,0,RECV_MSG,1,0,73
11.678549,0,RECV_MSG,1,0,74
11.801561,0,RECV_MSG,1,0,75
11.879683,0,RECV_MSG,1,0,76
11.950027,1,SEND_MSG,1,0,83
12.02873,0,RECV_MSG,1,0,77
12.034311,0,MSG_DEPT,1,0,69
12.085217,1,SEND_MSG,1,0,84
12.126456,1,SEND_MSG,1,0,85
12.188782,1,SEND_MSG,1,0,86
12.404122,0,RECV_MSG,1,0,78
12.440232,1,SEND_MSG,1,0,87
12.488041,0,MSG_DEPT,1,0,70
12.508746,0,RECV_MSG,1,0,79
12.509369,0,RECV_MSG,1,0,80
12.511909,0,MSG_DEPT,1,0,71
12.534796,1,SEND_MSG,1,0,88
12.538855,0,MSG_DEPT,1,0,72
12.562351,0,MSG_DEPT,1,0,73
